entity_id,club_id,club,match_id,date,source_url,shirt_number,match_name,passes_attempted,passes_completed,pass_completion_pct,switches,crosses_attempted,crosses_completed,line_breaks_attempted,line_breaks_completed,line_break_completion_pct,ball_progressions,take_ons,step_ins,shots,goals,distribution_page,tackles_attempted,tackles_won,blocks,interceptions,direct_pressures,indirect_pressures,aerial_duels_won,physical_duels_won,possession_contests_won,clearances,loose_ball_receptions,pushing_on,pushing_on_pressing,regains,interruptions,defence_page,distance_m,zone1_m,zone2_m,zone3_m,zone4_m,zone5_m,high_speed_runs,sprints,top_speed_kmh,physical_page
aucklandcityfc:5,aucklandcityfc,Auckland City FC,2,2025-06-15,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M02%20BAY%20V%20AKL%20POST%20MATCH%20REPORT.pdf,5,Nikko BOXALL,53.0,47.0,89.0,0.0,0.0,0.0,10.0,7.0,70.0,1.0,0.0,1.0,0.0,0.0,45,4.0,0.0,5.0,2.0,5.0,8.0,0.0,0.0,1.0,7.0,5.0,8.0,1.0,5.0,12.0,49,8919.8,3852.2,4061.3,846.9,149.9,9.5,70.0,12.0,28.1,52
aucklandcityfc:7,aucklandcityfc,Auckland City FC,2,2025-06-15,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M02%20BAY%20V%20AKL%20POST%20MATCH%20REPORT.pdf,7,Myer BEVAN,15.0,13.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,45,3.0,0.0,2.0,0.0,2.0,16.0,2.0,0.0,3.0,0.0,2.0,16.0,5.0,2.0,2.0,49,11608.8,4300.9,5050.5,1505.3,618.9,133.3,118.0,49.0,32.4,52
aucklandcityfc:8,aucklandcityfc,Auckland City FC,2,2025-06-15,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M02%20BAY%20V%20AKL%20POST%20MATCH%20REPORT.pdf,8,Gerard GARRIGA,17.0,11.0,65.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,1.0,0.0,5.0,2.0,1.0,40.0,0.0,0.0,0.0,3.0,9.0,11.0,6.0,4.0,7.0,49,9312.2,2369.7,4957.2,1671.5,287.5,26.3,154.0,24.0,26.7,52
aucklandcityfc:10,aucklandcityfc,Auckland City FC,2,2025-06-15,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M02%20BAY%20V%20AKL%20POST%20MATCH%20REPORT.pdf,10,Dylan MANICKUM,12.0,8.0,67.0,0.0,0.0,0.0,2.0,1.0,50.0,3.0,2.0,1.0,0.0,0.0,45,4.0,0.0,1.0,0.0,6.0,12.0,0.0,0.0,1.0,3.0,4.0,6.0,2.0,1.0,4.0,49,9127.4,2755.1,4005.7,1697.2,467.9,201.5,154.0,38.0,30.4,52
aucklandcityfc:12,aucklandcityfc,Auckland City FC,2,2025-06-15,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M02%20BAY%20V%20AKL%20POST%20MATCH%20REPORT.pdf,12,Regont MURATI,25.0,23.0,92.0,1.0,0.0,0.0,6.0,4.0,67.0,1.0,1.0,0.0,0.0,0.0,45,1.0,1.0,2.0,1.0,6.0,39.0,1.0,0.0,1.0,4.0,2.0,42.0,31.0,3.0,4.0,49,10440.1,4465.2,4210.0,1135.8,501.7,127.4,100.0,40.0,28.8,52
aucklandcityfc:13,aucklandcityfc,Auckland City FC,2,2025-06-15,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M02%20BAY%20V%20AKL%20POST%20MATCH%20REPORT.pdf,13,Nathan LOBO,16.0,10.0,62.0,0.0,1.0,0.0,6.0,5.0,83.0,4.0,3.0,1.0,0.0,0.0,45,3.0,1.0,1.0,1.0,6.0,32.0,0.0,0.0,0.0,3.0,2.0,22.0,15.0,4.0,3.0,49,7866.2,2979.3,3420.8,933.4,384.8,147.8,73.0,30.0,30.0,52
aucklandcityfc:25,aucklandcityfc,Auckland City FC,2,2025-06-15,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M02%20BAY%20V%20AKL%20POST%20MATCH%20REPORT.pdf,25,Michael DEN HEIJER,27.0,23.0,85.0,0.0,0.0,0.0,5.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,45,3.0,0.0,4.0,1.0,3.0,8.0,0.0,0.0,0.0,1.0,6.0,10.0,1.0,2.0,4.0,49,7910.4,3984.6,3243.4,511.7,156.4,14.3,50.0,12.0,26.9,52
aucklandcityfc:26,aucklandcityfc,Auckland City FC,2,2025-06-15,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M02%20BAY%20V%20AKL%20POST%20MATCH%20REPORT.pdf,26,David YOO,11.0,5.0,45.0,0.0,0.0,0.0,5.0,1.0,20.0,5.0,2.0,3.0,0.0,0.0,45,3.0,1.0,1.0,1.0,2.0,17.0,1.0,0.0,1.0,0.0,2.0,9.0,4.0,2.0,1.0,49,9277.6,2743.5,4611.4,1254.3,607.0,61.4,120.0,47.0,28.6,52
aucklandcityfc:9,aucklandcityfc,Auckland City FC,2,2025-06-15,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M02%20BAY%20V%20AKL%20POST%20MATCH%20REPORT.pdf,9,Angus KILKOLLY,5.0,4.0,80.0,0.0,2.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,0.0,45,1.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,49,3017.3,930.9,1315.0,433.7,214.5,123.3,43.0,17.0,30.0,52
aucklandcityfc:11,aucklandcityfc,Auckland City FC,2,2025-06-15,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M02%20BAY%20V%20AKL%20POST%20MATCH%20REPORT.pdf,11,Ryan DE VRIES,6.0,4.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.0,0.0,1.0,1.0,1.0,9.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,0.0,49,2852.4,924.2,1369.5,350.4,164.0,44.5,23.0,10.0,32.2,52
aucklandcityfc:17,aucklandcityfc,Auckland City FC,2,2025-06-15,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M02%20BAY%20V%20AKL%20POST%20MATCH%20REPORT.pdf,17,Jerson LAGOS,16.0,14.0,88.0,0.0,0.0,0.0,7.0,6.0,86.0,4.0,2.0,2.0,0.0,0.0,45,2.0,1.0,1.0,1.0,2.0,13.0,0.0,0.0,1.0,1.0,0.0,9.0,6.0,2.0,1.0,49,3410.2,1245.1,1392.3,413.4,166.1,193.4,33.0,14.0,34.1,52
aucklandcityfc:22,aucklandcityfc,Auckland City FC,2,2025-06-15,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M02%20BAY%20V%20AKL%20POST%20MATCH%20REPORT.pdf,22,ZHOU Tong,14.0,12.0,86.0,1.0,1.0,0.0,2.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,45,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,1.0,2.0,5.0,2.0,0.0,1.0,49,3455.5,1168.8,1504.0,635.8,137.8,9.1,53.0,11.0,27.0,52
aucklandcityfc:23,aucklandcityfc,Auckland City FC,2,2025-06-15,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M02%20BAY%20V%20AKL%20POST%20MATCH%20REPORT.pdf,23,Alfie ROGERS,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,1.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,2.0,49,1690.2,528.8,871.1,230.4,51.3,8.6,15.0,4.0,27.2,52
parissaintgermain:1,parissaintgermain,Paris Saint-Germain,3,2025-06-15,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M03%20PSG%20V%20ATM%20POST%20MATCH%20REPORT.pdf,1,Gianluigi DONNARUMMA,25.0,24.0,96.0,0.0,0.0,0.0,3.0,2.0,67.0,0.0,0.0,0.0,0.0,0.0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,47,4314.4,3520.2,701.9,75.8,16.5,0.0,7.0,2.0,25.0,50
parissaintgermain:2,parissaintgermain,Paris Saint-Germain,3,2025-06-15,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M03%20PSG%20V%20ATM%20POST%20MATCH%20REPORT.pdf,2,Achraf HAKIMI,97.0,91.0,94.0,2.0,2.0,1.0,18.0,17.0,94.0,6.0,3.0,3.0,0.0,0.0,42,2.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,3.0,2.0,47,9682.3,4424.1,3170.0,1014.5,660.5,413.2,91.0,56.0,33.7,50
parissaintgermain:5,parissaintgermain,Paris Saint-Germain,3,2025-06-15,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M03%20PSG%20V%20ATM%20POST%20MATCH%20REPORT.pdf,5,MARQUINHOS,89.0,86.0,97.0,3.0,0.0,0.0,20.0,20.0,100.0,4.0,0.0,4.0,0.0,0.0,42,1.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,4.0,16.0,4.0,2.0,2.0,47,9612.3,4135.0,3624.1,1128.6,489.5,235.2,99.0,41.0,35.2,50
parissaintgermain:7,parissaintgermain,Paris Saint-Germain,3,2025-06-15,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M03%20PSG%20V%20ATM%20POST%20MATCH%20REPORT.pdf,7,Khvicha KVARATSKHELIA,42.0,39.0,93.0,0.0,0.0,0.0,5.0,4.0,80.0,3.0,3.0,0.0,3.0,0.0,42,2.0,1.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,4.0,9.0,4.0,1.0,0.0,47,7112.8,3416.9,2157.2,932.8,423.7,182.2,78.0,38.0,34.8,50
parissaintgermain:8,parissaintgermain,Paris Saint-Germain,3,2025-06-15,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M03%20PSG%20V%20ATM%20POST%20MATCH%20REPORT.pdf,8,Fabian RUIZ,80.0,75.0,94.0,2.0,0.0,0.0,16.0,16.0,100.0,0.0,0.0,0.0,1.0,1.0,42,1.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,2.0,1.0,4.0,2.0,1.0,2.0,47,8516.8,2931.1,3693.2,1275.8,423.4,193.2,103.0,35.0,38.1,50
parissaintgermain:9,parissaintgermain,Paris Saint-Germain,3,2025-06-15,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M03%20PSG%20V%20ATM%20POST%20MATCH%20REPORT.pdf,9,GONCALO RAMOS,13.0,11.0,85.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,42,1.0,0.0,0.0,0.0,2.0,32.0,2.0,0.0,2.0,0.0,1.0,14.0,12.0,0.0,1.0,47,7595.4,2807.7,2781.8,1306.3,561.1,138.4,118.0,47.0,36.2,50
parissaintgermain:14,parissaintgermain,Paris Saint-Germain,3,2025-06-15,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M03%20PSG%20V%20ATM%20POST%20MATCH%20REPORT.pdf,14,Desire DOUE,35.0,30.0,86.0,1.0,4.0,1.0,9.0,8.0,89.0,8.0,7.0,1.0,1.0,0.0,42,2.0,0.0,3.0,0.0,4.0,22.0,1.0,0.0,4.0,1.0,3.0,18.0,10.0,2.0,4.0,47,8914.6,3172.1,3550.2,1420.7,519.8,251.9,126.0,45.0,35.0,50
parissaintgermain:17,parissaintgermain,Paris Saint-Germain,3,2025-06-15,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M03%20PSG%20V%20ATM%20POST%20MATCH%20REPORT.pdf,17,VITINHA,113.0,112.0,99.0,5.0,1.0,0.0,29.0,28.0,97.0,5.0,2.0,3.0,2.0,1.0,42,0.0,0.0,2.0,1.0,1.0,13.0,0.0,0.0,0.0,0.0,6.0,7.0,2.0,2.0,0.0,47,11085.8,3669.8,5203.6,1430.2,595.5,186.6,131.0,54.0,29.3,50
parissaintgermain:25,parissaintgermain,Paris Saint-Germain,3,2025-06-15,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M03%20PSG%20V%20ATM%20POST%20MATCH%20REPORT.pdf,25,NUNO MENDES,62.0,57.0,92.0,1.0,4.0,1.0,18.0,17.0,94.0,1.0,0.0,1.0,0.0,0.0,42,3.0,1.0,3.0,1.0,4.0,6.0,0.0,0.0,1.0,1.0,9.0,8.0,6.0,3.0,3.0,47,7338.9,3090.8,2868.2,646.4,408.9,324.6,59.0,38.0,36.6,50
parissaintgermain:51,parissaintgermain,Paris Saint-Germain,3,2025-06-15,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M03%20PSG%20V%20ATM%20POST%20MATCH%20REPORT.pdf,51,Willian PACHO,83.0,83.0,100.0,1.0,0.0,0.0,9.0,9.0,100.0,2.0,0.0,2.0,0.0,0.0,42,3.0,1.0,2.0,1.0,3.0,7.0,2.0,0.0,2.0,2.0,1.0,14.0,8.0,3.0,1.0,47,8530.4,4028.6,3076.7,856.7,402.1,166.4,71.0,31.0,33.4,50
parissaintgermain:87,parissaintgermain,Paris Saint-Germain,3,2025-06-15,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M03%20PSG%20V%20ATM%20POST%20MATCH%20REPORT.pdf,87,JOAO NEVES,98.0,96.0,98.0,0.0,0.0,0.0,16.0,15.0,94.0,2.0,0.0,2.0,0.0,0.0,42,4.0,3.0,3.0,1.0,9.0,11.0,0.0,0.0,1.0,0.0,5.0,15.0,5.0,7.0,1.0,47,11674.9,3786.8,5191.0,1794.7,681.4,221.1,157.0,53.0,31.5,50
parissaintgermain:19,parissaintgermain,Paris Saint-Germain,3,2025-06-15,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M03%20PSG%20V%20ATM%20POST%20MATCH%20REPORT.pdf,19,LEE Kangin,26.0,24.0,92.0,0.0,0.0,0.0,6.0,4.0,67.0,1.0,0.0,1.0,1.0,1.0,42,1.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,47,2348.6,1019.3,787.3,334.8,145.6,61.6,30.0,11.0,26.8,50
parissaintgermain:21,parissaintgermain,Paris Saint-Germain,3,2025-06-15,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M03%20PSG%20V%20ATM%20POST%20MATCH%20REPORT.pdf,21,Lucas HERNANDEZ,15.0,15.0,100.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,42,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,47,1481.1,721.3,554.2,130.1,36.2,39.3,16.0,4.0,30.8,50
parissaintgermain:24,parissaintgermain,Paris Saint-Germain,3,2025-06-15,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M03%20PSG%20V%20ATM%20POST%20MATCH%20REPORT.pdf,24,Senny MAYULU,21.0,17.0,81.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,2.0,1.0,42,0.0,0.0,1.0,0.0,2.0,14.0,0.0,0.0,0.0,0.0,4.0,12.0,9.0,1.0,0.0,47,3446.1,1262.0,1373.2,466.4,259.8,84.8,43.0,17.0,30.5,50
parissaintgermain:33,parissaintgermain,Paris Saint-Germain,3,2025-06-15,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M03%20PSG%20V%20ATM%20POST%20MATCH%20REPORT.pdf,33,Warren ZAIREEMERY,22.0,22.0,100.0,0.0,0.0,0.0,7.0,7.0,100.0,0.0,0.0,0.0,0.0,0.0,42,2.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,6.0,4.0,1.0,2.0,0.0,47,3037.5,998.8,1321.2,561.2,128.7,27.5,45.0,8.0,31.7,50
parissaintgermain:49,parissaintgermain,Paris Saint-Germain,3,2025-06-15,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M03%20PSG%20V%20ATM%20POST%20MATCH%20REPORT.pdf,49,Ibrahim MBAYE,11.0,10.0,91.0,0.0,1.0,0.0,4.0,4.0,100.0,2.0,2.0,0.0,2.0,0.0,42,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,47,1502.4,726.3,483.9,183.6,80.7,27.9,14.0,7.0,27.9,50
atleticodemadrid:13,atleticodemadrid,Atlético De Madrid,3,2025-06-15,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M03%20PSG%20V%20ATM%20POST%20MATCH%20REPORT.pdf,13,Jan OBLAK,27.0,19.0,70.0,0.0,0.0,0.0,16.0,9.0,56.0,0.0,0.0,0.0,0.0,0.0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,0.0,48,5531.3,4461.6,1000.6,50.2,14.1,4.8,4.0,1.0,25.5,51
atleticodemadrid:5,atleticodemadrid,Atlético De Madrid,3,2025-06-15,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M03%20PSG%20V%20ATM%20POST%20MATCH%20REPORT.pdf,5,Rodrigo DE PAUL,24.0,21.0,88.0,0.0,0.0,0.0,6.0,5.0,83.0,0.0,0.0,0.0,2.0,0.0,44,4.0,1.0,0.0,0.0,4.0,15.0,0.0,0.0,0.0,0.0,3.0,30.0,10.0,1.0,0.0,48,7154.4,2493.5,2896.4,1100.0,554.2,110.3,92.0,36.0,29.9,51
atleticodemadrid:7,atleticodemadrid,Atlético De Madrid,3,2025-06-15,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M03%20PSG%20V%20ATM%20POST%20MATCH%20REPORT.pdf,7,Antoine GRIEZMANN,23.0,21.0,91.0,1.0,1.0,1.0,10.0,9.0,90.0,0.0,0.0,0.0,1.0,0.0,44,4.0,0.0,1.0,0.0,1.0,34.0,0.0,0.0,0.0,0.0,6.0,20.0,14.0,0.0,2.0,48,10803.1,4355.8,3688.3,1746.8,812.9,199.1,149.0,55.0,29.3,51
atleticodemadrid:8,atleticodemadrid,Atlético De Madrid,3,2025-06-15,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M03%20PSG%20V%20ATM%20POST%20MATCH%20REPORT.pdf,8,Pablo BARRIOS,21.0,19.0,90.0,0.0,0.0,0.0,9.0,7.0,78.0,1.0,0.0,1.0,0.0,0.0,44,2.0,0.0,1.0,0.0,3.0,22.0,0.0,0.0,2.0,0.0,2.0,39.0,16.0,1.0,0.0,48,8710.9,2739.6,3759.5,1460.1,567.2,184.6,125.0,41.0,33.3,51
atleticodemadrid:12,atleticodemadrid,Atlético De Madrid,3,2025-06-15,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M03%20PSG%20V%20ATM%20POST%20MATCH%20REPORT.pdf,12,SAMUEL LINO,15.0,11.0,73.0,0.0,0.0,0.0,2.0,1.0,50.0,3.0,3.0,0.0,0.0,0.0,44,2.0,0.0,4.0,0.0,5.0,26.0,0.0,0.0,0.0,0.0,2.0,30.0,18.0,0.0,4.0,48,5486.2,1905.1,2060.2,879.6,423.8,217.6,67.0,37.0,30.8,51
atleticodemadrid:14,atleticodemadrid,Atlético De Madrid,3,2025-06-15,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M03%20PSG%20V%20ATM%20POST%20MATCH%20REPORT.pdf,14,Marcos LLORENTE,25.0,21.0,84.0,0.0,4.0,2.0,13.0,11.0,85.0,2.0,0.0,2.0,0.0,0.0,44,8.0,3.0,0.0,1.0,16.0,34.0,0.0,0.0,0.0,4.0,1.0,35.0,19.0,4.0,6.0,48,10017.6,4126.3,3715.8,1276.5,563.2,335.8,116.0,47.0,34.0,51
atleticodemadrid:15,atleticodemadrid,Atlético De Madrid,3,2025-06-15,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M03%20PSG%20V%20ATM%20POST%20MATCH%20REPORT.pdf,15,Clement LENGLET,32.0,28.0,88.0,2.0,0.0,0.0,10.0,8.0,80.0,3.0,0.0,3.0,0.0,0.0,44,3.0,1.0,2.0,2.0,2.0,8.0,0.0,0.0,0.0,3.0,2.0,15.0,1.0,6.0,3.0,48,8328.0,3019.0,3633.5,1234.0,353.3,88.2,109.0,28.0,30.6,51
atleticodemadrid:19,atleticodemadrid,Atlético De Madrid,3,2025-06-15,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M03%20PSG%20V%20ATM%20POST%20MATCH%20REPORT.pdf,19,Julian ALVAREZ,21.0,17.0,81.0,0.0,0.0,0.0,6.0,4.0,67.0,1.0,0.0,1.0,1.0,0.0,44,9.0,2.0,1.0,0.0,9.0,42.0,1.0,0.0,2.0,0.0,2.0,38.0,23.0,2.0,0.0,48,9878.9,3963.5,3803.2,1185.8,678.6,247.9,119.0,56.0,32.6,51
atleticodemadrid:21,atleticodemadrid,Atlético De Madrid,3,2025-06-15,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M03%20PSG%20V%20ATM%20POST%20MATCH%20REPORT.pdf,21,Javi GALAN,20.0,17.0,85.0,0.0,1.0,0.0,5.0,5.0,100.0,1.0,1.0,0.0,0.0,0.0,44,7.0,2.0,0.0,0.0,5.0,18.0,0.0,0.0,1.0,0.0,1.0,34.0,13.0,4.0,0.0,48,6866.4,2620.1,2867.8,888.8,353.5,136.2,78.0,25.0,31.6,51
atleticodemadrid:22,atleticodemadrid,Atlético De Madrid,3,2025-06-15,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M03%20PSG%20V%20ATM%20POST%20MATCH%20REPORT.pdf,22,Giuliano SIMEONE,16.0,12.0,75.0,0.0,1.0,0.0,6.0,5.0,83.0,2.0,1.0,1.0,0.0,0.0,44,1.0,0.0,3.0,0.0,2.0,21.0,0.0,0.0,0.0,0.0,3.0,33.0,13.0,1.0,1.0,48,7697.6,2502.3,3188.3,1173.1,576.3,257.7,94.0,41.0,33.8,51
atleticodemadrid:24,atleticodemadrid,Atlético De Madrid,3,2025-06-15,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M03%20PSG%20V%20ATM%20POST%20MATCH%20REPORT.pdf,24,Robin LE NORMAND,22.0,18.0,82.0,0.0,0.0,0.0,6.0,3.0,50.0,0.0,0.0,0.0,0.0,0.0,44,1.0,1.0,1.0,0.0,5.0,4.0,1.0,0.0,1.0,2.0,0.0,25.0,7.0,3.0,1.0,48,9889.1,3899.1,4040.2,1391.4,432.9,125.5,117.0,30.0,33.1,51
atleticodemadrid:4,atleticodemadrid,Atlético De Madrid,3,2025-06-15,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M03%20PSG%20V%20ATM%20POST%20MATCH%20REPORT.pdf,4,Conor GALLAGHER,5.0,5.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,1.0,0.0,1.0,0.0,4.0,11.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,0.0,2.0,48,3967.7,1329.2,1496.0,598.1,343.3,201.1,48.0,26.0,30.7,51
atleticodemadrid:6,atleticodemadrid,Atlético De Madrid,3,2025-06-15,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M03%20PSG%20V%20ATM%20POST%20MATCH%20REPORT.pdf,6,KOKE,16.0,15.0,94.0,0.0,0.0,0.0,4.0,3.0,75.0,0.0,0.0,0.0,0.0,0.0,44,2.0,0.0,4.0,0.0,4.0,15.0,0.0,0.0,0.0,0.0,3.0,21.0,5.0,5.0,0.0,48,6153.8,1915.1,2506.2,1145.1,548.4,39.0,98.0,33.0,27.3,51
atleticodemadrid:9,atleticodemadrid,Atlético De Madrid,3,2025-06-15,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M03%20PSG%20V%20ATM%20POST%20MATCH%20REPORT.pdf,9,Alexander SORLOTH,4.0,3.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,44,0.0,0.0,0.0,0.0,1.0,15.0,2.0,0.0,2.0,0.0,0.0,12.0,11.0,0.0,0.0,48,2412.6,968.3,1008.8,219.4,141.6,74.5,21.0,12.0,30.4,51
atleticodemadrid:10,atleticodemadrid,Atlético De Madrid,3,2025-06-15,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M03%20PSG%20V%20ATM%20POST%20MATCH%20REPORT.pdf,10,Angel CORREA,5.0,4.0,80.0,0.0,0.0,0.0,4.0,2.0,50.0,2.0,2.0,0.0,0.0,0.0,44,1.0,1.0,0.0,0.0,2.0,17.0,0.0,0.0,0.0,0.0,1.0,11.0,7.0,1.0,0.0,48,3234.8,1306.0,1175.5,359.3,245.7,148.2,32.0,20.0,31.2,51
atleticodemadrid:23,atleticodemadrid,Atlético De Madrid,3,2025-06-15,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M03%20PSG%20V%20ATM%20POST%20MATCH%20REPORT.pdf,23,REINILDO MANDAVA,11.0,9.0,82.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,44,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,7.0,1.0,0.0,0.0,48,3265.2,1644.1,1105.2,283.5,172.8,59.5,27.0,13.0,29.3,51
palmeiras:21,palmeiras,Palmeiras,4,2025-06-15,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M04%20PAL%20V%20POR%20POST%20MATCH%20REPORT.pdf,21,WEVERTON,26.0,19.0,73.0,0.0,0.0,0.0,8.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,47,5416.2,4205.4,1106.3,75.2,29.3,0.0,7.0,3.0,23.9,50
palmeiras:4,palmeiras,Palmeiras,4,2025-06-15,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M04%20PAL%20V%20POR%20POST%20MATCH%20REPORT.pdf,4,Agustin GIAY,58.0,48.0,83.0,0.0,0.0,0.0,20.0,16.0,80.0,2.0,0.0,2.0,0.0,0.0,42,2.0,0.0,2.0,1.0,6.0,5.0,0.0,0.0,0.0,1.0,10.0,16.0,0.0,2.0,3.0,47,9809.1,3477.3,4272.5,1361.6,507.0,190.8,108.0,41.0,30.9,50
palmeiras:5,palmeiras,Palmeiras,4,2025-06-15,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M04%20PAL%20V%20POR%20POST%20MATCH%20REPORT.pdf,5,Anibal MORENO,41.0,37.0,90.0,2.0,1.0,0.0,7.0,6.0,86.0,1.0,0.0,1.0,1.0,0.0,42,3.0,1.0,5.0,1.0,6.0,19.0,0.0,0.0,1.0,4.0,12.0,26.0,10.0,7.0,4.0,47,10456.4,3769.3,4546.8,1545.3,410.1,184.9,137.0,39.0,31.5,50
palmeiras:7,palmeiras,Palmeiras,4,2025-06-15,https://www.fifatrainingcentre.com/media/native/tournaments/fcwc/2025/M04%20PAL%20V%20POR%20POST%20MATCH%20REPORT.pdf,7,FELIPE ANDERSON,24.0,21.0,88.0,1.0,6.0,0.0,9.0,7.0,78.0,1.0,0.0,1.0,0.0,0.0,42,3.0,1.0,1.0,0.0,2.0,4.0,2.0,0.0,2.0,3.0,5.0,3.0,3.0,1.0,2.0,47,7153.2,2482.9,2868.3,1133.8,438.8,229.5,98.0,40.0,31.5,50
